koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period_err1,koi_period_err2,koi_time0bk_err1,koi_time0bk_err2,koi_impact_err1,koi_duration_err1,koi_duration_err2,koi_depth,koi_teq,koi_model_snr,koi_slogg,koi_slogg_err2,ra,dec,koi_kepmag
2,0,0,1,1,2.52e-05,-2.52e-05,0.0071,-0.0071,0.45299999999999996,0.18100000000000002,-0.18100000000000002,83.1,1434,22.5,4.3260000000000005,-0.195,295.96283,50.24025,13.51
1,0,0,0,0,4.47e-05,-4.47e-05,0.0058,-0.0058,0.321,0.158,-0.158,92.9,786,14.4,4.566,-0.048,291.62878,41.208599,13.942
2,0,0,1,0,6.59e-05,-6.59e-05,0.0101,-0.0101,0.053,0.335,-0.335,418.5,1075,12.8,4.395,-0.21,295.0174,40.728001,15.614
2,0,1,1,0,1.93e-05,-1.93e-05,0.00331,-0.00331,0.027000000000000003,0.115,-0.115,115.8,1532,20.0,3.926,-0.10300000000000001,294.50977,40.726452,13.388
0,0,0,0,0,1.11e-06,-1.11e-06,0.000724,-0.000724,5.907,0.03,-0.03,2651.8,1346,88.7,4.585,-0.053,298.77756,44.119942,15.894
2,0,0,1,1,8.079999999999999e-07,-8.079999999999999e-07,0.0013,-0.0013,0.196,0.0454,-0.0454,259.1,2009,45.2,4.571000000000001,-0.136,295.46657999999996,46.012402,15.338
2,0,0,1,0,8.499999999999999e-05,-8.499999999999999e-05,0.00562,-0.00562,0.193,0.198,-0.198,151.0,708,14.0,4.471,-0.127,288.77112,39.66798,14.165999999999999
0,0,0,0,0,8.28e-05,-8.28e-05,0.0038299999999999996,-0.0038299999999999996,0.368,0.115,-0.115,565.9,1793,33.2,2.9819999999999998,-0.11699999999999999,291.28772000000004,50.909149,13.505999999999998
0,0,0,0,0,3.7e-05,-3.7e-05,0.00228,-0.00228,6.947,0.133,-0.133,725.6,815,17.1,4.394,-0.195,281.26013,42.403290000000005,14.847000000000001
2,0,0,0,1,2.35e-05,-2.35e-05,0.0033799999999999998,-0.0033799999999999998,0.426,0.0773,-0.0773,1112.6,787,23.8,4.623,-0.091,285.57492,49.960892,15.554
1,0,0,0,0,3.06e-05,-3.06e-05,0.000808,-0.000808,0.052000000000000005,0.0415,-0.0415,2312.8,314,106.5,4.746,-0.031,287.85812000000004,42.542629,15.107999999999999
1,0,0,0,0,0.00015519999999999998,-0.00015519999999999998,0.00746,-0.00746,0.046,0.366,-0.366,389.0,715,21.3,4.314,-0.15,285.27643,39.446911,15.022
1,0,0,0,0,7.7e-05,-7.7e-05,0.00375,-0.00375,0.244,0.128,-0.128,369.6,678,15.7,4.442,-0.099,294.47832999999997,46.945862,15.243
1,0,0,0,0,2.58e-05,-2.58e-05,0.0048200000000000005,-0.0048200000000000005,0.395,0.16699999999999998,-0.16699999999999998,75.8,985,16.3,4.574,-0.136,284.90302,43.953959999999995,13.889000000000001
2,0,0,1,0,2.3e-05,-2.3e-05,0.006409999999999999,-0.006409999999999999,0.436,0.188,-0.188,199.1,1134,15.0,4.5,-0.11,283.02725,47.249882,15.484000000000002
1,0,0,0,0,3.01e-05,-3.01e-05,0.000584,-0.000584,0.336,0.0216,-0.0216,610.4,458,179.5,4.571000000000001,-0.03,284.05953999999997,44.518215000000005,9.705
2,0,1,1,1,0.00013440000000000001,-0.00013440000000000001,0.0071,-0.0071,0.317,0.221,-0.221,525.8,648,20.5,4.447,-0.174,297.18564,46.825298,15.388
2,0,0,1,0,5.09e-06,-5.09e-06,0.00237,-0.00237,10.8,0.147,-0.147,259.6,1346,18.3,4.6160000000000005,-0.128,299.07828,46.786159999999995,15.112
0,0,0,0,0,0.0001751,-0.0001751,0.00763,-0.00763,0.44,0.17,-0.17,661.8,625,23.3,4.524,-0.204,296.18829,43.936852,15.93
0,0,0,0,0,9.1e-05,-9.1e-05,0.00645,-0.00645,0.38299999999999995,0.218,-0.218,371.0,843,14.7,4.487,-0.20800000000000002,296.60141,44.32526,15.859000000000002
1,0,0,0,0,1.1900000000000001e-05,-1.1900000000000001e-05,0.00285,-0.00285,0.28300000000000003,0.099,-0.099,345.2,1123,18.8,4.559,-0.187,295.35446,48.5154,15.79
0,0,0,0,0,0.0001298,-0.0001298,0.00864,-0.00864,0.083,0.225,-0.225,100.8,697,12.9,4.502,-0.078,294.35092000000003,50.081089,13.463
0,0,0,0,0,0.0003401,-0.0003401,0.00773,-0.00773,0.131,0.188,-0.188,214.5,617,19.5,4.227,-0.11699999999999999,295.84653,49.936131,13.628
1,0,0,0,0,8.23e-07,-8.23e-07,0.000984,-0.000984,0.239,0.0366,-0.0366,240.7,1883,36.7,4.4910000000000005,-0.098,283.92004,40.740131,14.159
2,0,1,0,0,0.000173,-0.000173,0.000562,-0.000562,1.9280000000000002,0.0635,-0.0635,110990.0,291,534.5,4.553999999999999,-0.17600000000000002,290.75183,49.972301,15.619000000000002
2,0,1,0,0,0.000125,-0.000125,0.000534,-0.000534,0.003,0.0343,-0.0343,29841.0,387,897.0,4.221,-0.10800000000000001,281.05593999999996,43.92374,14.412
2,0,0,1,0,8.240000000000001e-05,-8.240000000000001e-05,0.00663,-0.00663,0.358,0.171,-0.171,258.6,780,17.4,4.433,-0.085,288.10607999999996,38.659061,14.338
1,0,0,0,0,0.0002303,-0.0002303,0.0061600000000000005,-0.0061600000000000005,0.135,0.19699999999999998,-0.19699999999999998,636.6,480,15.8,4.615,-0.11199999999999999,295.62469,42.545898,15.956
1,0,0,0,0,0.000124,-0.000124,0.008190000000000001,-0.008190000000000001,0.013999999999999999,0.44799999999999995,-0.44799999999999995,479.8,829,28.5,4.409,-0.218,294.33847000000003,50.33654,15.212
2,0,0,1,0,0.0001869,-0.0001869,0.0121,-0.0121,26.7,0.7240000000000001,-0.7240000000000001,535.8,683,24.7,4.578,-0.136,299.03641,40.583172,15.352
0,0,0,0,0,1.3699999999999998e-05,-1.3699999999999998e-05,0.00381,-0.00381,0.23199999999999998,0.122,-0.122,42.4,1187,15.6,4.492,-0.113,283.42911000000004,47.59251,12.623
1,0,0,0,0,4.11e-05,-4.11e-05,0.0064,-0.0064,0.38,0.163,-0.163,70.5,1125,19.2,4.287,-0.10800000000000001,288.66077,43.36808,13.455
1,0,0,0,0,6.45e-06,-6.45e-06,0.00268,-0.00268,0.237,0.0699,-0.0699,269.4,1418,22.9,4.468999999999999,-0.2,290.17618,46.698341,15.545
1,0,0,0,0,0.000293,-0.000293,0.0183,-0.0183,0.336,0.606,-0.606,168.7,764,15.7,4.54,-0.184,295.46234,40.77697,15.079
0,0,0,0,0,2.3800000000000003e-05,-2.3800000000000003e-05,0.0036,-0.0036,0.004,0.085,-0.085,396.6,598,18.9,4.687,-0.027000000000000003,289.74277,50.787040999999995,15.484000000000002
0,0,0,0,0,6.330000000000001e-05,-6.330000000000001e-05,0.00886,-0.00886,0.218,0.209,-0.209,150.7,1083,15.1,4.425,-0.195,296.00543,44.718509999999995,15.024000000000001
2,1,0,0,0,0.001539,-0.001539,0.0219,-0.0219,0.040999999999999995,2.5,-2.5,67.9,549,5.7,3.773,-0.081,284.79694,45.099090999999994,12.998
1,0,0,0,0,0.0001088,-0.0001088,0.00614,-0.00614,0.429,0.17800000000000002,-0.17800000000000002,499.5,768,16.7,4.406000000000001,-0.217,292.86984,46.741859000000005,15.394
2,0,1,1,1,0.0004814,-0.0004814,0.00976,-0.00976,71.44,0.49,-0.49,719.1,526,23.6,4.489,-0.21600000000000003,292.35745,42.389148999999996,15.59
0,0,0,0,0,6.38e-05,-6.38e-05,0.00614,-0.00614,0.022000000000000002,0.319,-0.319,249.1,895,14.9,4.561,-0.184,291.37408,40.263371,15.187999999999999
1,0,0,0,0,7.8e-05,-7.8e-05,0.00274,-0.00274,0.376,0.0856,-0.0856,87.3,564,32.4,4.571000000000001,-0.03,284.05953999999997,44.518215000000005,9.705
1,0,0,0,0,3.41e-05,-3.41e-05,0.00774,-0.00774,0.076,0.204,-0.204,137.6,1389,16.4,4.223,-0.125,297.90578999999997,40.162861,14.725
0,0,0,0,0,6.04e-05,-6.04e-05,0.00266,-0.00266,71.22,0.152,-0.152,542.4,758,20.2,4.423,-0.20199999999999999,293.66885,46.37925,14.839
2,0,0,1,0,1.6100000000000002e-05,-1.6100000000000002e-05,0.0070799999999999995,-0.0070799999999999995,0.309,0.16699999999999998,-0.16699999999999998,139.1,1638,14.2,4.405,-0.218,297.40906,39.490292,15.083
0,0,0,0,0,2.12e-05,-2.12e-05,0.00607,-0.00607,0.115,0.185,-0.185,47.4,1701,17.8,3.8680000000000003,-0.084,295.45367000000005,42.858799,13.388
1,0,0,0,0,2.96e-06,-2.96e-06,0.00243,-0.00243,0.015,0.076,-0.076,114.6,1677,16.9,4.538,-0.10400000000000001,289.88437000000005,45.211498,14.511
0,0,0,0,0,0.003232,-0.003232,0.0145,-0.0145,0.013000000000000001,0.294,-0.294,506.8,348,14.7,4.461,-0.21,287.75229,42.244781,15.054
0,0,1,0,0,2.34e-06,-2.34e-06,0.000488,-0.000488,0.02,0.106,-0.106,1298.6,2034,132.7,3.657,-0.09,294.35654,38.947379999999995,11.432
2,0,1,0,0,1.03e-06,-1.03e-06,0.00227,-0.00227,0.16699999999999998,0.0877,-0.0877,275.3,9983,16.7,1.694,-0.027000000000000003,296.9679,40.926769,11.059000000000001
1,0,0,0,0,2.16e-06,-2.16e-06,0.000391,-0.000391,0.055999999999999994,0.027999999999999997,-0.027999999999999997,2338.0,590,132.1,4.754,-0.036000000000000004,298.25812,47.604939,14.752
1,0,0,0,0,4.47e-06,-4.47e-06,0.00173,-0.00173,0.049,0.0649,-0.0649,242.1,662,20.7,4.837,-0.071,285.92888999999997,38.520981,14.488
2,0,1,0,0,4e-07,-4e-07,0.00022200000000000003,-0.00022200000000000003,0.081,0.0105,-0.0105,22462.0,734,172.2,4.82,-0.04,285.18512000000004,49.565369,15.373
2,0,0,1,0,5.83e-06,-5.83e-06,0.0045899999999999995,-0.0045899999999999995,0.038,0.14300000000000002,-0.14300000000000002,54.7,1797,13.0,4.486000000000001,-0.20800000000000002,291.5321,50.681599,13.823
2,0,0,1,0,2.49e-06,-2.49e-06,0.0016600000000000002,-0.0016600000000000002,0.377,0.0638,-0.0638,245.5,1694,22.1,4.494,-0.20800000000000002,293.62442000000004,38.732479,14.834000000000001
1,0,0,0,0,2.8499999999999998e-05,-2.8499999999999998e-05,0.00445,-0.00445,0.324,0.105,-0.105,290.1,1183,25.2,4.417,-0.22399999999999998,293.12737999999996,42.320099,15.437999999999999
2,0,0,1,0,3.3e-05,-3.3e-05,0.00618,-0.00618,0.085,0.16399999999999998,-0.16399999999999998,116.6,883,23.0,4.5360000000000005,-0.025,290.23987,39.564529,14.287
2,0,0,0,1,1.67e-06,-1.67e-06,0.0018399999999999998,-0.0018399999999999998,0.15,0.127,-0.127,227.0,2280,65.3,4.402,-0.188,290.53607,40.705849,14.870999999999999
0,0,0,0,0,7.96e-06,-7.96e-06,0.0014199999999999998,-0.0014199999999999998,0.02,0.0689,-0.0689,360.7,717,17.6,4.601,-0.01,288.9039,39.154209,14.452
1,0,0,0,0,3.13e-05,-3.13e-05,0.0037600000000000003,-0.0037600000000000003,0.025,0.10300000000000001,-0.10300000000000001,357.3,732,17.7,4.5569999999999995,-0.03,284.58578,47.079529,15.602
1,0,0,0,0,1.95e-06,-1.95e-06,0.000617,-0.000617,0.096,0.0187,-0.0187,852.8,717,63.6,4.708,-0.021,292.29458999999997,40.591789,15.264000000000001
1,0,0,0,0,0.00019439999999999998,-0.00019439999999999998,0.0059,-0.0059,0.092,0.161,-0.161,763.8,489,21.4,4.497,-0.025,285.86929,42.728088,15.86
1,0,0,0,0,0.0001258,-0.0001258,0.006409999999999999,-0.006409999999999999,0.26899999999999996,0.18100000000000002,-0.18100000000000002,56.1,874,22.4,4.2989999999999995,-0.10800000000000001,281.83533,44.155918,11.714
1,0,0,0,0,6.51e-05,-6.51e-05,0.00548,-0.00548,0.336,0.191,-0.191,433.4,888,17.0,4.351,-0.192,280.25838999999996,43.835758,15.165999999999999
1,0,0,0,0,6.7e-05,-6.7e-05,0.00551,-0.00551,0.203,0.17800000000000002,-0.17800000000000002,87.6,1052,20.3,4.242,-0.125,290.99527,45.192211,13.222999999999999
2,1,0,1,1,0.002821,-0.002821,0.0196,-0.0196,6.7379999999999995,1.0,-1.0,1704.1,351,38.1,4.531000000000001,-0.196,291.20081,38.747849,15.902999999999999
1,0,0,0,0,0.00017409999999999998,-0.00017409999999999998,0.0033399999999999997,-0.0033399999999999997,0.24600000000000002,0.11,-0.11,1120.1,496,34.1,4.45,-0.102,296.13281,48.977402000000005,11.921
1,0,0,0,0,1.34e-05,-1.34e-05,0.00149,-0.00149,0.354,0.0521,-0.0521,487.4,1080,35.4,4.359,-0.012,284.63518999999997,40.71983,10.868
2,0,1,0,0,7.22e-06,-7.22e-06,0.00159,-0.00159,50.41,0.0374,-0.0374,45034.0,1022,92.0,4.538,-0.204,297.46594,48.089329,16.444000000000003
0,0,0,0,0,0.0003637,-0.0003637,0.00131,-0.00131,0.013000000000000001,0.10099999999999999,-0.10099999999999999,2575.6,391,175.2,4.004,-0.09300000000000001,289.65125,43.824421,13.349
1,0,0,0,0,0.00011140000000000001,-0.00011140000000000001,0.0072900000000000005,-0.0072900000000000005,0.43700000000000006,0.242,-0.242,76.8,1019,17.0,4.004,-0.09300000000000001,289.65125,43.824421,13.349
1,0,0,0,0,1.11e-05,-1.11e-05,0.00373,-0.00373,0.4,0.11,-0.11,68.0,1671,25.5,4.004,-0.09300000000000001,289.65125,43.824421,13.349
1,0,0,0,0,0.0001051,-0.0001051,0.0083,-0.0083,0.405,0.19699999999999998,-0.19699999999999998,92.9,826,12.7,4.351,-0.1,287.79819,45.656712,13.987
1,0,0,0,0,0.0001372,-0.0001372,0.006520000000000001,-0.006520000000000001,0.174,0.21,-0.21,771.5,612,17.2,4.566,-0.179,294.57623,38.45697,15.714
0,0,0,0,0,0.0008396000000000001,-0.0008396000000000001,0.0131,-0.0131,72.31,0.5579999999999999,-0.5579999999999999,757.0,481,16.0,4.482,-0.182,289.88446,41.906551,15.817
0,0,0,0,0,2.5e-05,-2.5e-05,0.00379,-0.00379,0.075,0.139,-0.139,366.7,881,15.2,4.497,-0.025,285.86929,42.728088,15.86
0,0,0,0,0,1.1599999999999999e-05,-1.1599999999999999e-05,0.00175,-0.00175,0.121,0.0685,-0.0685,224.9,774,20.6,4.581,-0.03,299.38159,45.592239,13.713
1,0,0,0,0,0.0001042,-0.0001042,0.00662,-0.00662,0.142,0.16,-0.16,573.3,774,18.9,4.345,-0.10800000000000001,299.16953,43.44109,15.829
1,0,0,0,0,0.00044009999999999996,-0.00044009999999999996,0.00852,-0.00852,0.409,0.249,-0.249,297.3,627,15.4,4.17,-0.095,287.83847000000003,43.153228999999996,15.272
0,0,0,0,0,0.0005315000000000001,-0.0005315000000000001,0.00626,-0.00626,0.441,0.243,-0.243,773.6,355,15.7,4.564,-0.03,285.29193,41.255691999999996,15.699000000000002
1,0,0,0,0,5.08e-05,-5.08e-05,0.00594,-0.00594,0.405,0.166,-0.166,187.5,1035,15.6,4.4110000000000005,-0.21,296.30197000000004,50.672321000000004,14.79
1,0,0,0,0,9.620000000000001e-05,-9.620000000000001e-05,0.00688,-0.00688,0.365,0.185,-0.185,211.2,901,15.3,4.4110000000000005,-0.21,296.30197000000004,50.672321000000004,14.79
0,0,0,0,0,0.0002303,-0.0002303,0.00519,-0.00519,0.067,0.19399999999999998,-0.19399999999999998,174.1,614,15.7,4.461,-0.23199999999999998,292.32419,43.033451,14.162
2,0,1,1,1,0.0003947,-0.0003947,0.00807,-0.00807,0.151,0.207,-0.207,413.6,437,23.4,4.609,-0.091,292.36026,42.398022,14.923
1,0,0,0,0,0.00011140000000000001,-0.00011140000000000001,0.00488,-0.00488,0.249,0.115,-0.115,795.8,591,19.9,4.481,-0.115,285.14264,49.800671,15.279000000000002
0,0,0,0,0,0.00010070000000000001,-0.00010070000000000001,0.00588,-0.00588,0.091,0.16899999999999998,-0.16899999999999998,261.4,646,15.3,4.523,-0.12300000000000001,299.29227000000003,41.153079999999996,14.782
1,0,0,0,0,1.36e-05,-1.36e-05,0.0030399999999999997,-0.0030399999999999997,0.01,0.1,-0.1,136.2,892,22.5,4.66,-0.052000000000000005,286.75278,49.064910999999995,14.139000000000001
1,0,0,0,0,2.46e-05,-2.46e-05,0.00409,-0.00409,0.384,0.14,-0.14,163.4,1046,14.3,4.43,-0.18,297.46362,48.181412,14.431
1,0,0,0,0,6.23e-05,-6.23e-05,0.00403,-0.00403,0.006,0.0976,-0.0976,912.8,639,26.7,4.48,-0.105,284.6062,41.196381,15.462
0,0,0,0,0,0.0005713,-0.0005713,0.00894,-0.00894,0.034,0.184,-0.184,736.1,474,19.7,4.369,-0.099,291.55051000000003,50.825611,15.114
1,0,0,0,0,8.53e-05,-8.53e-05,0.00469,-0.00469,0.41600000000000004,0.129,-0.129,326.0,690,21.6,4.4,-0.1,294.00946,42.880772,14.834000000000001
2,0,1,0,0,4.8200000000000006e-05,-4.8200000000000006e-05,0.00296,-0.00296,0.43,0.1,-0.1,458.1,703,16.9,4.404,-0.066,283.1788,41.989922,14.738
2,0,0,1,0,2.8699999999999996e-05,-2.8699999999999996e-05,0.0048200000000000005,-0.0048200000000000005,0.03,0.17300000000000001,-0.17300000000000001,168.9,1179,12.2,4.382,-0.182,295.26068,40.766391999999996,14.685
0,0,0,0,0,4.4e-06,-4.4e-06,0.00275,-0.00275,0.113,0.0888,-0.0888,85.4,1008,19.1,4.667,-0.022000000000000002,287.1427,43.616051,14.130999999999998
0,0,0,0,0,2.7899999999999997e-05,-2.7899999999999997e-05,0.0021,-0.0021,0.019,0.0655,-0.0655,778.6,776,20.1,4.535,-0.204,285.67377,45.639858000000004,15.645999999999999
1,0,0,0,0,4.8700000000000005e-05,-4.8700000000000005e-05,0.00209,-0.00209,0.387,0.0599,-0.0599,813.8,371,27.6,4.708,-0.021,292.29458999999997,40.591789,15.264000000000001
1,0,0,0,0,3.06e-05,-3.06e-05,0.00455,-0.00455,0.515,0.127,-0.127,245.3,529,11.8,4.754,-0.036000000000000004,298.25812,47.604939,14.752
1,0,0,0,0,6.68e-05,-6.68e-05,0.00476,-0.00476,0.391,0.135,-0.135,240.6,796,16.5,4.3839999999999995,-0.105,289.13467,47.062988,15.050999999999998
0,0,0,0,0,0.001027,-0.001027,0.0123,-0.0123,0.16399999999999998,0.27399999999999997,-0.27399999999999997,136.7,563,21.1,4.1930000000000005,-0.13,291.45755,37.742934999999996,12.642999999999999
0,0,0,0,0,8.22e-05,-8.22e-05,0.00492,-0.00492,67.19,0.242,-0.242,526.8,558,14.8,4.627,-0.063,290.82437000000004,45.355019,15.323
0,0,0,0,0,1.75e-05,-1.75e-05,0.0023,-0.0023,0.434,0.10400000000000001,-0.10400000000000001,272.2,990,17.3,4.493,-0.221,294.18561,38.108669,14.216
2,0,1,1,0,1.73e-06,-1.73e-06,0.00236,-0.00236,0.43799999999999994,0.0634,-0.0634,39.7,3834,21.6,4.101,-0.16,284.03292999999996,42.168709,12.437999999999999
1,0,0,0,0,2.02e-05,-2.02e-05,0.0038799999999999998,-0.0038799999999999998,0.354,0.126,-0.126,177.8,1191,17.7,4.282,-0.10400000000000001,287.40533,45.918011,15.133
2,0,1,0,1,1.0800000000000002e-05,-1.0800000000000002e-05,0.006540000000000001,-0.006540000000000001,0.259,0.25,-0.25,145.6,1565,17.6,4.539,-0.133,291.28632000000005,49.24308,15.985999999999999
2,0,0,0,1,1.7100000000000002e-05,-1.7100000000000002e-05,0.0030600000000000002,-0.0030600000000000002,0.397,0.115,-0.115,305.7,1118,13.2,4.478,-0.192,286.50739,41.922131,14.413
2,0,1,1,0,7.759999999999999e-05,-7.759999999999999e-05,0.0034799999999999996,-0.0034799999999999996,69.16,0.185,-0.185,452.7,744,16.4,4.448,-0.20199999999999999,287.76083,40.742771000000005,14.99
1,0,0,0,0,2.56e-05,-2.56e-05,0.00556,-0.00556,0.44799999999999995,0.165,-0.165,55.7,1839,15.9,3.958,-0.11699999999999999,282.30121,46.516201,12.402000000000001
1,0,0,0,0,0.0003514,-0.0003514,0.00735,-0.00735,0.071,0.2,-0.2,187.8,657,22.5,4.079,-0.081,287.80557000000005,45.340548999999996,13.610999999999999
0,0,0,0,0,0.00010800000000000001,-0.00010800000000000001,0.00517,-0.00517,0.35100000000000003,0.155,-0.155,752.7,523,19.8,4.583,-0.045,295.10391,39.268749,15.44
1,0,0,0,0,6.500000000000001e-05,-6.500000000000001e-05,0.007390000000000001,-0.007390000000000001,0.1,0.243,-0.243,89.5,1598,26.1,3.3560000000000003,-0.126,286.71564,48.645278999999995,13.274000000000001
2,0,0,1,1,3.28e-06,-3.28e-06,0.00352,-0.00352,0.29100000000000004,0.114,-0.114,417.5,1309,62.8,4.61,-0.027999999999999997,292.84448,47.550419,15.647
2,0,0,1,0,6.13e-05,-6.13e-05,0.00823,-0.00823,0.4466,0.469,-0.469,568.5,1826,14.0,4.227,-0.375,299.54865,41.241371,13.424000000000001
0,0,0,0,0,7.809999999999999e-07,-7.809999999999999e-07,0.000895,-0.000895,0.011000000000000001,0.0715,-0.0715,248.2,2131,31.1,4.25,-0.10099999999999999,290.68469,40.255451,14.482000000000001
1,0,0,0,0,2.05e-05,-2.05e-05,0.005679999999999999,-0.005679999999999999,0.218,0.18100000000000002,-0.18100000000000002,66.8,2017,14.2,3.897,-0.135,285.7135,41.605885,13.321
2,0,0,1,0,0.0002839,-0.0002839,0.00359,-0.00359,7.102,0.166,-0.166,398.9,916,17.8,3.648,-0.08199999999999999,289.37381,50.934340999999996,13.072000000000001
2,0,1,1,0,0.00028080000000000005,-0.00028080000000000005,0.00441,-0.00441,0.377,0.134,-0.134,1282.6,406,19.9,4.59,-0.10400000000000001,282.0174,44.38578,15.812000000000001
0,0,0,0,0,0.0002229,-0.0002229,0.0112,-0.0112,7.162999999999999,0.579,-0.579,468.0,827,13.0,4.315,-0.126,294.94009,39.232571,14.94
1,0,0,0,0,5.33e-06,-5.33e-06,0.0023899999999999998,-0.0023899999999999998,0.332,0.069,-0.069,315.5,1542,24.5,4.4430000000000005,-0.21600000000000003,289.18667999999997,50.937560999999995,15.298
2,0,1,0,0,3.61e-07,-3.61e-07,7.020000000000001e-05,-7.020000000000001e-05,0.015,0.00405,-0.00405,123520.0,1413,2619.2,4.118,-0.154,287.16486000000003,39.376942,11.26
1,0,0,0,0,2.0399999999999998e-05,-2.0399999999999998e-05,0.00394,-0.00394,0.20800000000000002,0.10400000000000001,-0.10400000000000001,277.1,1043,19.0,4.421,-0.198,290.74432,43.26078,15.404000000000002
1,0,0,0,0,6.01e-05,-6.01e-05,0.00395,-0.00395,0.271,0.0994,-0.0994,786.7,676,22.6,4.562,-0.168,294.53354,46.618271,15.935
0,0,0,0,0,8.2e-05,-8.2e-05,0.00605,-0.00605,0.028999999999999998,0.158,-0.158,70.7,1097,27.1,3.927,-0.087,298.9917,40.142421999999996,11.821
1,0,0,0,0,5.660000000000001e-05,-5.660000000000001e-05,0.00581,-0.00581,0.05,0.172,-0.172,75.7,1035,18.8,4.399,-0.128,288.0593,51.35445,12.77
1,0,0,0,0,0.00043680000000000005,-0.00043680000000000005,0.00795,-0.00795,0.047,0.19399999999999998,-0.19399999999999998,382.3,542,19.6,4.353,-0.198,285.21985,38.805882000000004,14.423
1,0,0,0,0,5.29e-06,-5.29e-06,0.000433,-0.000433,0.282,0.0185,-0.0185,1826.9,374,112.2,4.899,-0.06,284.92184,45.972401,14.485999999999999
0,0,0,0,0,0.00026619999999999997,-0.00026619999999999997,0.00998,-0.00998,0.235,0.273,-0.273,104.2,1065,23.6,3.813,-0.11199999999999999,292.09332,37.613479999999996,12.605
2,0,0,1,0,2.28e-06,-2.28e-06,0.00162,-0.00162,0.262,0.0529,-0.0529,465.6,1324,26.4,4.542,-0.039,291.85318,45.11092,15.76
1,0,0,0,0,3.9399999999999995e-05,-3.9399999999999995e-05,0.00599,-0.00599,0.243,0.174,-0.174,240.0,1098,15.9,4.494,-0.2,290.68523999999996,43.859638000000004,15.710999999999999
2,0,1,1,1,7.45e-07,-7.45e-07,0.00147,-0.00147,0.872,0.433,-0.433,796.9,1589,59.8,4.61,-0.032,290.65125,41.234505,12.093
1,0,0,0,0,3.9e-06,-3.9e-06,0.00044,-0.00044,0.128,0.0161,-0.0161,3714.7,880,288.6,4.513,-0.204,290.63651,38.707668,14.747
2,0,0,1,1,9.740000000000001e-05,-9.740000000000001e-05,0.0122,-0.0122,0.345,2.4,-2.4,112.7,988,29.2,4.43,-0.17600000000000002,296.1181,50.51659,14.104000000000001
1,0,0,0,0,0.000258,-0.000258,0.00908,-0.00908,0.327,0.244,-0.244,140.3,684,24.0,4.357,-0.11,291.57898,44.531712,13.578
1,0,0,0,0,5.3200000000000006e-05,-5.3200000000000006e-05,0.00634,-0.00634,0.11800000000000001,0.209,-0.209,205.2,899,15.4,4.434,-0.114,297.07037,42.977740999999995,14.985
2,0,1,1,0,2.49e-05,-2.49e-05,0.00432,-0.00432,0.071,0.106,-0.106,172.0,1106,21.2,4.465,-0.18899999999999997,295.78381,43.1824,14.332
1,0,0,0,0,1.1e-05,-1.1e-05,0.00298,-0.00298,0.376,0.0852,-0.0852,204.5,830,21.4,4.632,-0.027999999999999997,284.82802999999996,44.60873,14.993
1,0,0,0,0,1.95e-06,-1.95e-06,0.000286,-0.000286,0.34700000000000003,0.0154,-0.0154,346.5,1140,289.6,4.279,-0.027000000000000003,291.03232,49.040271999999995,9.997
2,0,0,1,1,3.2e-05,-3.2e-05,0.00425,-0.00425,0.061,0.177,-0.177,97.8,1155,16.0,4.394,-0.21,293.96689,42.841888,13.648
2,0,0,1,0,1.75e-05,-1.75e-05,0.005220000000000001,-0.005220000000000001,0.33799999999999997,0.17,-0.17,420.6,998,17.5,4.53,-0.036000000000000004,294.0704,38.181702,15.595999999999998
1,0,0,0,0,7.900000000000001e-05,-7.900000000000001e-05,0.00868,-0.00868,0.002,0.225,-0.225,72.6,1425,20.6,3.45,-0.13,290.62183,51.057301,13.007
0,0,0,0,0,1.29e-06,-1.29e-06,0.00156,-0.00156,0.301,0.0627,-0.0627,357.4,849,20.4,4.92,-0.071,283.40195,41.516331,15.527000000000001
0,0,0,0,0,3.3e-06,-3.3e-06,0.00212,-0.00212,0.182,0.0777,-0.0777,290.5,1344,21.4,4.508,-0.023,295.90921000000003,51.347939000000004,15.350999999999999
1,0,0,0,0,6.579999999999999e-05,-6.579999999999999e-05,0.006229999999999999,-0.006229999999999999,0.051,0.165,-0.165,325.8,739,14.9,4.599,-0.11199999999999999,289.37703999999997,40.00116,15.868
2,0,0,1,0,7.77e-05,-7.77e-05,0.00471,-0.00471,0.209,0.161,-0.161,189.9,763,17.0,4.461,-0.175,287.13828,41.77771,14.520999999999999
1,0,0,0,0,1.63e-05,-1.63e-05,0.00451,-0.00451,0.455,0.10300000000000001,-0.10300000000000001,323.0,1195,17.9,4.504,-0.20800000000000002,284.90573,43.949162,15.934000000000001
