omdb_id,omdb_title,omdb_year,omdb_rated,omdb_released,omdb_runtime,omdb_director,omdb_actors,omdb_language,omdb_country,omdb_ratings,omdb_metascore,omdb_imdbRating,omdb_imdbVotes
tt1618434,Murder Mystery,2019,PG-13,14 Jun 2019,97 min,Kyle Newacheck,"Adam Sandler, Jennifer Aniston, Luke Evans, Terence Stamp","English, French",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,6.0,"68,579"
tt7424200,Teen Titans Go! To the Movies,2018,PG,27 Jul 2018,84 min,"Aaron Horvath, Peter Rida Michail","Greg Cipes, Scott Menville, Khary Payton, Tara Strong",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.8,"13,755"
tt4600952,Guardians,2017,Not Rated,23 Feb 2017,89 min,Sarik Andreasyan,"Anton Pampushnyy, Sanjar Madi, Sebastien Sisak, Alina Lanina",Russian,Russia,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}]",N/A,4.0,"10,215"
tt4547056,The Girl with All the Gifts,2016,R,26 Jan 2017,111 min,Colm McCarthy,"Sennia Nanua, Fisayo Akinade, Dominique Tipper, Paddy Considine",English,UK,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.6,"48,219"
tt2935476,Far from the Madding Crowd,2015,PG-13,22 May 2015,119 min,Thomas Vinterberg,"Carey Mulligan, Matthias Schoenaerts, Tilly Vosburgh, Mark Wingett",English,"UK, USA","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.1,"41,698"
tt0473705,State of Play,2009,PG-13,17 Apr 2009,127 min,Kevin Macdonald,"Russell Crowe, Ben Affleck, Rachel McAdams, Helen Mirren","English, Cantonese","USA, UK, France","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.1,"128,789"
tt1467304,The Human Centipede (First Sequence),2009,R,28 Apr 2010,92 min,Tom Six,"Dieter Laser, Ashley C. Williams, Ashlynn Yennie, Akihiro Kitamura","English, German, Japanese",Netherlands,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,4.4,"68,836"
tt2194499,About Time,2013,R,08 Nov 2013,123 min,Richard Curtis,"Domhnall Gleeson, Rachel McAdams, Bill Nighy, Lydia Wilson",English,UK,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,7.8,"271,507"
tt1946502,UglyDolls,2019,PG,03 May 2019,87 min,Kelly Asbury,"Pitbull, Ice-T, Kelly Clarkson, Blake Shelton",English,"China, Canada, USA","[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,4.8,"3,200"
tt3346224,Zipper,2015,R,28 Aug 2015,112 min,Mora Stephens,"Patrick Wilson, Lena Headey, Ray Winstone, Richard Dreyfuss",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,5.7,"6,262"
tt0985694,Machete,2010,R,03 Sep 2010,105 min,"Ethan Maniquis, Robert Rodriguez","Danny Trejo, Robert De Niro, Jessica Alba, Steven Seagal","English, Spanish, Hungarian",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.6,"184,017"
tt4504044,The Prodigy,2019,R,08 Feb 2019,92 min,Nicholas McCarthy,"Taylor Schilling, Jackson Robert Scott, Peter Mooney, Colm Feore",English,"USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,5.9,"15,506"
tt1650062,Super 8,2011,PG-13,10 Jun 2011,112 min,J.J. Abrams,"Joel Courtney, Jessica Tuck, Joel McKinnon Miller, Ryan Lee",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.0,"323,185"
tt1037705,The Book of Eli,2010,R,15 Jan 2010,118 min,"Albert Hughes, Allen Hughes","Denzel Washington, Gary Oldman, Mila Kunis, Ray Stevenson",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.9,"276,550"
tt6921996,Johnny English Strikes Again,2018,PG,26 Oct 2018,89 min,David Kerr,"Kevin Eldon, Emma Thompson, Adam James, Rowan Atkinson","English, Russian, French, German","UK, France, USA, China","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,6.2,"51,681"
tt5501104,Border,2018,R,26 Oct 2018,110 min,Ali Abbasi,"Eva Melander, Eero Milonoff, Jörgen Thorsson, Ann Petrén","Swedish, English","Sweden, Denmark","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.0,"15,467"
tt2333804,The Zero Theorem,2013,R,19 Aug 2014,107 min,Terry Gilliam,"Christoph Waltz, Gwendoline Christie, Rupert Friend, Ray Cooper",English,"UK, Romania, France, USA","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.1,"42,819"
tt1464540,I Am Number Four,2011,PG-13,18 Feb 2011,111 min,D.J. Caruso,"Alex Pettyfer, Timothy Olyphant, Teresa Palmer, Dianna Agron","English, French","USA, India","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.1,"219,950"
tt5690360,Slender Man,2018,PG-13,10 Aug 2018,93 min,Sylvain White,"Joey King, Julia Goldani Telles, Jaz Sinclair, Annalise Basso",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '3.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,3.2,"21,928"
tt1433108,Faster,2010,R,24 Nov 2010,98 min,George Tillman Jr.,"Dwayne Johnson, Mauricio Lopez, Jim Gaines, Tom Berenger",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.4,"94,654"
tt6802308,The 15:17 to Paris,2018,PG-13,09 Feb 2018,94 min,Clint Eastwood,"Ray Corasani, Alek Skarlatos, Anthony Sadler, Spencer Stone","English, French, Arabic, German, Dutch",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,5.2,"23,497"
tt4003440,The House That Jack Built,2018,R,17 Oct 2018,152 min,Lars von Trier,"Matt Dillon, Bruno Ganz, Uma Thurman, Siobhan Fallon Hogan","English, German, Italian","Denmark, France, Sweden, Germany, Belgium","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.8,"42,354"
tt8001346,Asterix: The Secret of the Magic Potion,2018,N/A,28 Jun 2019,87 min,"Alexandre Astier, Louis Clichy","Christian Clavier, Guillaume Briat, Alex Lutz, Alexandre Astier","Latin, French","France, Belgium","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,"5,126"
tt1041829,The Proposal,2009,PG-13,19 Jun 2009,108 min,Anne Fletcher,"Sandra Bullock, Ryan Reynolds, Mary Steenburgen, Craig T. Nelson",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.7,"277,145"
tt0472033,9,2009,PG-13,09 Sep 2009,79 min,Shane Acker,"Christopher Plummer, Martin Landau, John C. Reilly, Crispin Glover",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.1,"127,207"
tt1340418,An American Girl: Chrissa Stands Strong,2009,N/A,05 Jan 2009,91 min,Martha Coolidge,"Sammi Hanratty, Annabeth Gish, Timothy Bottoms, Michael Learned",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,819
tt1436562,Rio,2011,G,15 Apr 2011,96 min,Carlos Saldanha,"Karen Disher, Jason Fricchione, Sofia Scarpa Saldanha, Leslie Mann","English, Portuguese","USA, Brazil","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.9,"194,462"
tt1568346,The Girl with the Dragon Tattoo,2011,R,21 Dec 2011,158 min,David Fincher,"Daniel Craig, Rooney Mara, Christopher Plummer, Stellan Skarsgård","English, Swedish","USA, Sweden, Norway","[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.8,"393,271"
tt2326612,The Captive,2014,R,12 Dec 2014,112 min,Atom Egoyan,"Kevin Durand, Alexia Fast, Mireille Enos, Rosario Dawson",English,Canada,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,5.9,"27,675"
tt2639336,Greta,2018,R,01 Mar 2019,98 min,Neil Jordan,"Isabelle Huppert, Chloë Grace Moretz, Maika Monroe, Jane Perry","English, Hungarian, French, Korean","Ireland, USA","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.0,"15,781"
tt0881891,All About Steve,2009,PG-13,04 Sep 2009,99 min,Phil Traill,"Sandra Bullock, Thomas Haden Church, Bradley Cooper, Ken Jeong","English, Spanish, French, American Sign Language",USA,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '17/100'}]",17,4.8,"38,141"
tt6938828,At Eternity's Gate,2018,PG-13,15 Feb 2019,111 min,Julian Schnabel,"Willem Dafoe, Rupert Friend, Oscar Isaac, Mads Mikkelsen","English, French","Ireland, Switzerland, UK, France, USA","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.9,"19,099"
tt3120280,Sierra Burgess Is a Loser,2018,PG-13,07 Sep 2018,105 min,Ian Samuels,"Shannon Purser, Kristine Froseth, RJ Cyler, Noah Centineo",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,5.9,"29,409"
tt2333784,The Expendables 3,2014,PG-13,15 Aug 2014,126 min,Patrick Hughes,"Sylvester Stallone, Jason Statham, Harrison Ford, Arnold Schwarzenegger","English, Romanian, Spanish","USA, France, Bulgaria, Germany","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,6.1,"158,869"
tt1527186,Melancholia,2011,R,26 May 2011,135 min,Lars von Trier,"Kirsten Dunst, Charlotte Gainsbourg, Alexander Skarsgård, Brady Corbet",English,"Denmark, Sweden, France, Germany","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.1,"155,968"
tt2369135,Need for Speed,2014,PG-13,14 Mar 2014,132 min,Scott Waugh,"Aaron Paul, Dominic Cooper, Imogen Poots, Kid Cudi",English,"USA, India","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,6.5,"156,422"
tt7040874,A Simple Favor,2018,R,14 Sep 2018,117 min,Paul Feig,"Anna Kendrick, Ian Ho, Joshua Satine, Glenda Braganza",English,"Canada, USA","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.8,"97,110"
tt1850457,Sisters,2015,R,18 Dec 2015,118 min,Jason Moore,"Amy Poehler, Tina Fey, Maya Rudolph, Ike Barinholtz",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.0,"59,817"
tt1144884,The Final Destination,2009,R,28 Aug 2009,82 min,David R. Ellis,"Bobby Campo, Shantel VanSanten, Nick Zano, Haley Webb",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,5.2,"90,832"
tt1152836,Public Enemies,2009,R,01 Jul 2009,140 min,Michael Mann,"Christian Bale, Christian Stolte, Jason Clarke, Johnny Depp",English,"USA, Japan","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.0,"264,230"
tt1726592,Before I Go to Sleep,2014,R,31 Oct 2014,92 min,Rowan Joffe,"Nicole Kidman, Colin Firth, Mark Strong, Ben Crompton",English,"UK, USA, France, Sweden","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.3,"66,043"
tt1453405,Monsters University,2013,G,21 Jun 2013,104 min,Dan Scanlon,"Billy Crystal, John Goodman, Steve Buscemi, Helen Mirren",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.3,"297,826"
tt1197624,Law Abiding Citizen,2009,R,16 Oct 2009,109 min,F. Gary Gray,"Jamie Foxx, Gerard Butler, Colm Meaney, Bruce McGill",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,7.4,"256,917"
tt6781982,Night School,2018,PG-13,28 Sep 2018,111 min,Malcolm D. Lee,"Kevin Hart, Tiffany Haddish, Rob Riggle, Romany Malco","English, Spanish, French, Arabic",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,5.6,"27,128"
tt4983736,Idhu Namma Aalu,2016,N/A,27 May 2016,137 min,Pandiraj,"T.R. Silambarasan, Nayanthara, Andrea Jeremiah, Soori",Tamil,India,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,428
tt1186373,Wonder Woman,2009,PG-13,03 Mar 2009,74 min,Lauren Montgomery,"Keri Russell, Nathan Fillion, Alfred Molina, Rosario Dawson",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,"14,939"
tt0762125,Planet 51,2009,PG,20 Nov 2009,91 min,"Jorge Blanco, Javier Abad(co-director), Marcos Martínez(co-director)","Dwayne Johnson, Jessica Biel, Justin Long, Gary Oldman","English, Spanish","Spain, UK, USA","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,6.0,"47,966"
tt3256226,IO,2019,TV-14,18 Jan 2019,96 min,Jonathan Helpert,"Margaret Qualley, Anthony Mackie, Danny Huston, Tom Payne",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,4.7,"26,127"
tt3464902,The Lobster,2015,R,16 Oct 2015,119 min,Yorgos Lanthimos,"Jacqueline Abrahams, Roger Ashton-Griffiths, Jessica Barden, Olivia Colman","English, French, Greek","Ireland, UK, Greece, France, Netherlands","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.1,"189,035"
tt3691740,The BFG,2016,PG,01 Jul 2016,117 min,Steven Spielberg,"Mark Rylance, Ruby Barnhill, Penelope Wilton, Jemaine Clement",English,"USA, India","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.4,"70,698"
tt1071875,Ghost Rider: Spirit of Vengeance,2011,PG-13,17 Feb 2012,96 min,"Mark Neveldine, Brian Taylor","Nicolas Cage, Violante Placido, Ciarán Hinds, Idris Elba","English, Romanian","USA, United Arab Emirates","[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,4.3,"105,239"
tt2402927,Carol,2015,R,15 Jan 2016,118 min,Todd Haynes,"Cate Blanchett, Rooney Mara, Kyle Chandler, Sarah Paulson",English,"UK, USA","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '95/100'}]",95,7.2,"103,166"
tt5792656,Running with the Devil,2019,R,20 Sep 2019,100 min,Jason Cabell,"Nicolas Cage, Cole Hauser, Leslie Bibb, Barry Pepper","English, Spanish","Colombia, USA","[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,5.4,"1,666"
tt1988591,Death Race: Inferno,2013,R,20 Jan 2013,105 min,Roel Reiné,"Luke Goss, Ving Rhames, Danny Trejo, Dougray Scott",English,"USA, Germany, South Africa","[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,5.5,"17,631"
tt1243957,The Tourist,2010,PG-13,10 Dec 2010,103 min,Florian Henckel von Donnersmarck,"Johnny Depp, Angelina Jolie, Paul Bettany, Timothy Dalton","English, French, Italian, Russian, Spanish","USA, France, Italy, UK","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,6.0,"209,514"
tt6663582,The Spy Who Dumped Me,2018,R,03 Aug 2018,117 min,Susanna Fogel,"Justin Theroux, Blanka Györfi-Tóth, Vilma Szécsi, Mila Kunis","English, Russian, French, Lithuanian, German","Canada, USA","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.0,"55,463"
tt6850820,Peppermint,2018,R,07 Sep 2018,101 min,Pierre Morel,"Jennifer Garner, John Gallagher Jr., John Ortiz, Juan Pablo Raba","English, Spanish","Hong Kong, USA","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,6.5,"40,781"
tt5834262,Hotel Artemis,2018,R,08 Jun 2018,94 min,Drew Pearce,"Jodie Foster, Sterling K. Brown, Sofia Boutella, Jeff Goldblum","English, French","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.1,"33,979"
tt1430607,Arthur Christmas,2011,PG,23 Nov 2011,97 min,"Sarah Smith, Barry Cook(co-director)","James McAvoy, Hugh Laurie, Bill Nighy, Jim Broadbent",English,"UK, USA","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.1,"45,865"
tt4052882,The Shallows,2016,PG-13,24 Jun 2016,86 min,Jaume Collet-Serra,"Blake Lively, Óscar Jaenada, Angelo Josue Lozano Corzo, Joseph Salas","English, Spanish",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.3,"110,530"
tt4131800,My Little Pony: The Movie,2017,PG,06 Oct 2017,99 min,Jayson Thiessen,"Uzo Aduba, Ashleigh Ball, Adam Bengis, Emily Blunt",English,"USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,6.1,"5,314"
tt1277953,Madagascar 3: Europe's Most Wanted,2012,PG,08 Jun 2012,93 min,"Eric Darnell, Tom McGrath, Conrad Vernon","Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith","English, Spanish",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.8,"150,211"
tt1638002,"Love, Rosie",2014,R,22 Oct 2014,102 min,Christian Ditter,"Lily Collins, Sam Claflin, Christian Cooke, Jaime Winstone",English,"Germany, UK","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,7.2,"108,713"
tt1253863,300: Rise of an Empire,2014,R,07 Mar 2014,102 min,Noam Murro,"Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.2,"266,414"
tt4438848,Neighbors 2: Sorority Rising,2016,R,20 May 2016,92 min,Nicholas Stoller,"Seth Rogen, Zac Efron, Rose Byrne, Chloë Grace Moretz",English,"USA, China","[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,5.7,"105,287"
tt3289956,The Autopsy of Jane Doe,2016,R,21 Dec 2016,86 min,André Øvredal,"Brian Cox, Emile Hirsch, Ophelia Lovibond, Michael McElhatton",English,UK,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.8,"81,464"
